"","site","site_num","plot","tag_num","column","row","year","region","family","BD_mm","DBH_mm","HT_cm","alive","dead_year","notes","fam_lat","fam_long","fam_elev_m"
"8036","BUCKHORN2",2,12,7098,7,4,2014,"WACASH",5202,NA,51.8,379,"y",NA,",",46.94,-121.46,1431
"8037","BUCKHORN2",2,12,7098,7,4,2015,"WACASH",5202,NA,70,499,"y",NA,",",46.94,-121.46,1431
"8038","BUCKHORN2",2,12,7098,7,4,2016,"WACASH",5202,NA,94,599,"y",NA,",",46.94,-121.46,1431
"8039","BUCKHORN2",2,12,7098,7,4,2017,"WACASH",5202,NA,NA,NA,"y",NA,",",46.94,-121.46,1431
"8040","BUCKHORN2",2,12,7098,7,4,2018,"WACASH",5202,NA,124,770,"y",NA,"MLT,",46.94,-121.46,1431
"8041","BUCKHORN2",2,10,246,7,13,2009,"WACASL",1130,10.8,NA,54,"y",NA,",",46.61,-121.67,327
"8042","BUCKHORN2",2,10,246,7,13,2010,"WACASL",1130,19.1,NA,79,"y",NA,",",46.61,-121.67,327
"8043","BUCKHORN2",2,10,246,7,13,2011,"WACASL",1130,40.5,4.7,143,"y",NA,",",46.61,-121.67,327
"8044","BUCKHORN2",2,10,246,7,13,2012,"WACASL",1130,62,18.2,223,"y",NA,",",46.61,-121.67,327
"8045","BUCKHORN2",2,10,246,7,13,2013,"WACASL",1130,78.9,40.5,286,"y",NA,",",46.61,-121.67,327
"8046","BUCKHORN2",2,10,246,7,13,2014,"WACASL",1130,NA,62.4,388,"y",NA,"MLT,",46.61,-121.67,327
"8047","BUCKHORN2",2,10,246,7,13,2015,"WACASL",1130,NA,83,446,"y",NA,"MLT,",46.61,-121.67,327
"8048","BUCKHORN2",2,10,246,7,13,2016,"WACASL",1130,NA,109,518,"y",NA,"MLT RMC2,",46.61,-121.67,327
"8049","BUCKHORN2",2,10,246,7,13,2017,"WACASL",1130,NA,NA,NA,"y",NA,",",46.61,-121.67,327
"8050","BUCKHORN2",2,10,246,7,13,2018,"WACASL",1130,NA,147,700,"y",NA,"MLT RMC2,",46.61,-121.67,327
"8051","BUCKHORN2",2,42,253,42,39,2009,"WACASL",1130,10.3,NA,51,"y",NA,",",46.61,-121.67,327
"8052","BUCKHORN2",2,42,253,42,39,2010,"WACASL",1130,21,NA,77,"y",NA,",",46.61,-121.67,327
"8053","BUCKHORN2",2,42,253,42,39,2011,"WACASL",1130,35.4,NA,132,"y",NA,",",46.61,-121.67,327
"8054","BUCKHORN2",2,42,253,42,39,2012,"WACASL",1130,57,16.1,222,"y",NA,",",46.61,-121.67,327
"8055","BUCKHORN2",2,42,253,42,39,2013,"WACASL",1130,75.6,36.3,329,"y",NA,",",46.61,-121.67,327
"8056","BUCKHORN2",2,42,253,42,39,2014,"WACASL",1130,NA,56.5,437,"y",NA,",",46.61,-121.67,327
"8057","BUCKHORN2",2,42,253,42,39,2015,"WACASL",1130,NA,76,490,"y",NA,",",46.61,-121.67,327
"8058","BUCKHORN2",2,42,253,42,39,2016,"WACASL",1130,NA,101,570,"y",NA,"MLT   ,",46.61,-121.67,327
"8059","BUCKHORN2",2,42,253,42,39,2017,"WACASL",1130,NA,NA,NA,"y",NA,",",46.61,-121.67,327
"8060","BUCKHORN2",2,42,253,42,39,2018,"WACASL",1130,NA,136,820,"y",NA,"RMC2,",46.61,-121.67,327
"8061","BUCKHORN2",2,17,263,18,34,2009,"WACASL",1130,11.5,NA,58,"y",NA,",",46.61,-121.67,327
"8062","BUCKHORN2",2,17,263,18,34,2010,"WACASL",1130,33.2,NA,109,"y",NA,",",46.61,-121.67,327
"8063","BUCKHORN2",2,17,263,18,34,2011,"WACASL",1130,57.5,11.4,171,"y",NA,",LEFT BD AS IS - DWT",46.61,-121.67,327
"8064","BUCKHORN2",2,17,263,18,34,2012,"WACASL",1130,62.5,20,264,"y",NA,",",46.61,-121.67,327
"8065","BUCKHORN2",2,17,263,18,34,2013,"WACASL",1130,88.7,45.5,387,"y",NA,",",46.61,-121.67,327
"8066","BUCKHORN2",2,17,263,18,34,2014,"WACASL",1130,NA,70.6,483,"y",NA,"MLT,",46.61,-121.67,327
"8067","BUCKHORN2",2,17,263,18,34,2015,"WACASL",1130,NA,90,568,"y",NA,",",46.61,-121.67,327
"8068","BUCKHORN2",2,17,263,18,34,2016,"WACASL",1130,NA,118,665,"y",NA,",",46.61,-121.67,327
"8069","BUCKHORN2",2,17,263,18,34,2017,"WACASL",1130,NA,NA,780,"y",NA,",",46.61,-121.67,327
"8070","BUCKHORN2",2,17,263,18,34,2018,"WACASL",1130,NA,155,890,"y",NA,",",46.61,-121.67,327
"8071","BUCKHORN2",2,32,270,33,34,2009,"WACASL",1130,15.8,NA,71,"y",NA,",",46.61,-121.67,327
"8072","BUCKHORN2",2,32,270,33,34,2010,"WACASL",1130,31,NA,132,"y",NA,",",46.61,-121.67,327
"8073","BUCKHORN2",2,32,270,33,34,2011,"WACASL",1130,56,18.8,212,"y",NA,",",46.61,-121.67,327
"8074","BUCKHORN2",2,32,270,33,34,2012,"WACASL",1130,82.7,42,306,"y",NA,",",46.61,-121.67,327
"8075","BUCKHORN2",2,32,270,33,34,2013,"WACASL",1130,105,64.7,376,"y",NA,"MLT,",46.61,-121.67,327
"8076","BUCKHORN2",2,32,270,33,34,2014,"WACASL",1130,NA,79.9,493,"y",NA,"MLT,",46.61,-121.67,327
"8077","BUCKHORN2",2,32,270,33,34,2015,"WACASL",1130,NA,100,578,"y",NA,",",46.61,-121.67,327
"8078","BUCKHORN2",2,32,270,33,34,2016,"WACASL",1130,NA,127,676,"y",NA,",",46.61,-121.67,327
"8079","BUCKHORN2",2,32,270,33,34,2017,"WACASL",1130,NA,NA,NA,"y",NA,",",46.61,-121.67,327
"8080","BUCKHORN2",2,32,270,33,34,2018,"WACASL",1130,NA,169,900,"y",NA,",",46.61,-121.67,327
"8081","BUCKHORN2",2,42,289,40,39,2009,"WACASL",1131,8.9,NA,60,"y",NA,",",46.61,-121.67,325
"8082","BUCKHORN2",2,42,289,40,39,2010,"WACASL",1131,22.9,NA,101,"y",NA,",",46.61,-121.67,325
"8083","BUCKHORN2",2,42,289,40,39,2011,"WACASL",1131,39.5,9.5,185,"y",NA,",",46.61,-121.67,325
"8084","BUCKHORN2",2,42,289,40,39,2012,"WACASL",1131,62.5,25.7,293,"y",NA,"~CTL~MLT,",46.61,-121.67,325
"8085","BUCKHORN2",2,42,289,40,39,2013,"WACASL",1131,74.9,46.1,403,"y",NA,",",46.61,-121.67,325
"8086","BUCKHORN2",2,42,289,40,39,2014,"WACASL",1131,NA,67.1,539,"y",NA,",",46.61,-121.67,325
"8087","BUCKHORN2",2,42,289,40,39,2015,"WACASL",1131,NA,85,654,"y",NA,"MLT,",46.61,-121.67,325
"8088","BUCKHORN2",2,42,289,40,39,2016,"WACASL",1131,NA,110,740,"y",NA,",",46.61,-121.67,325
"8089","BUCKHORN2",2,42,289,40,39,2017,"WACASL",1131,NA,NA,860,"y",NA,",",46.61,-121.67,325
"8090","BUCKHORN2",2,42,289,40,39,2018,"WACASL",1131,NA,146,990,"y",NA,"RMC2,",46.61,-121.67,325
"8091","BUCKHORN2",2,32,294,31,35,2009,"WACASL",1131,12.2,NA,70,"y",NA,",",46.61,-121.67,325
"8092","BUCKHORN2",2,32,294,31,35,2010,"WACASL",1131,24.3,NA,105,"y",NA,",",46.61,-121.67,325
"8093","BUCKHORN2",2,32,294,31,35,2011,"WACASL",1131,37.1,8.2,197,"y",NA,",",46.61,-121.67,325
"8094","BUCKHORN2",2,32,294,31,35,2012,"WACASL",1131,71.3,24,276,"y",NA,",",46.61,-121.67,325
"8095","BUCKHORN2",2,32,294,31,35,2013,"WACASL",1131,85.5,42.2,349,"y",NA,"MLT,",46.61,-121.67,325
"8096","BUCKHORN2",2,32,294,31,35,2014,"WACASL",1131,NA,62.7,443,"y",NA,"MLT,",46.61,-121.67,325
"8097","BUCKHORN2",2,32,294,31,35,2015,"WACASL",1131,NA,85,559,"y",NA,",",46.61,-121.67,325
"8098","BUCKHORN2",2,32,294,31,35,2016,"WACASL",1131,NA,106,665,"y",NA,"MLT   ,",46.61,-121.67,325
"8099","BUCKHORN2",2,32,294,31,35,2017,"WACASL",1131,NA,NA,NA,"y",NA,",",46.61,-121.67,325
"8100","BUCKHORN2",2,32,294,31,35,2018,"WACASL",1131,NA,145,880,"y",NA,"MLT,",46.61,-121.67,325
"8101","BUCKHORN2",2,17,296,15,35,2009,"WACASL",1131,10.6,NA,61,"y",NA,",",46.61,-121.67,325
"8102","BUCKHORN2",2,17,296,15,35,2010,"WACASL",1131,32.5,NA,105,"y",NA," MLT         ,",46.61,-121.67,325
"8103","BUCKHORN2",2,17,296,15,35,2011,"WACASL",1131,56.3,10.8,196,"y",NA,",",46.61,-121.67,325
"8104","BUCKHORN2",2,17,296,15,35,2012,"WACASL",1131,73.5,27.8,278,"y",NA,",",46.61,-121.67,325
"8105","BUCKHORN2",2,17,296,15,35,2013,"WACASL",1131,101,50,384,"y",NA,"MLT,",46.61,-121.67,325
"8106","BUCKHORN2",2,17,296,15,35,2014,"WACASL",1131,NA,70,484,"y",NA,",",46.61,-121.67,325
"8107","BUCKHORN2",2,17,296,15,35,2015,"WACASL",1131,NA,90,614,"y",NA,",",46.61,-121.67,325
"8108","BUCKHORN2",2,17,296,15,35,2016,"WACASL",1131,NA,111,717,"y",NA,"MLT   ,",46.61,-121.67,325
"8109","BUCKHORN2",2,17,296,15,35,2017,"WACASL",1131,NA,NA,NA,"y",NA,",",46.61,-121.67,325
"8110","BUCKHORN2",2,17,296,15,35,2018,"WACASL",1131,NA,150,910,"y",NA,"MLT RMC2,",46.61,-121.67,325
"8111","BUCKHORN2",2,10,318,8,11,2009,"WACASL",1131,12.3,NA,57,"y",NA,",",46.61,-121.67,325
"8112","BUCKHORN2",2,10,318,8,11,2010,"WACASL",1131,22,NA,86,"y",NA,",",46.61,-121.67,325
"8113","BUCKHORN2",2,10,318,8,11,2011,"WACASL",1131,35.5,4,143,"y",NA,",",46.61,-121.67,325
"8114","BUCKHORN2",2,10,318,8,11,2012,"WACASL",1131,51,17.4,220,"y",NA,",",46.61,-121.67,325
"8115","BUCKHORN2",2,10,318,8,11,2013,"WACASL",1131,67.4,36,312,"y",NA,",",46.61,-121.67,325
"8116","BUCKHORN2",2,10,318,8,11,2014,"WACASL",1131,NA,53.7,406,"y",NA,",",46.61,-121.67,325
"8117","BUCKHORN2",2,10,318,8,11,2015,"WACASL",1131,NA,73,480,"y",NA,",",46.61,-121.67,325
"8118","BUCKHORN2",2,10,318,8,11,2016,"WACASL",1131,NA,93,566,"y",NA,",",46.61,-121.67,325
"8119","BUCKHORN2",2,10,318,8,11,2017,"WACASL",1131,NA,NA,NA,"y",NA,",",46.61,-121.67,325
"8120","BUCKHORN2",2,10,318,8,11,2018,"WACASL",1131,NA,125,770,"y",NA,"RMC2,MLT",46.61,-121.67,325
"8121","BUCKHORN2",2,10,427,10,11,2009,"WACASL",1151,11,NA,61,"y",NA,",",47.27,-121.73,612
"8122","BUCKHORN2",2,10,427,10,11,2010,"WACASL",1151,27.5,NA,83,"y",NA,",",47.27,-121.73,612
"8123","BUCKHORN2",2,10,427,10,11,2011,"WACASL",1151,34.5,4.5,144,"y",NA,",",47.27,-121.73,612
"8124","BUCKHORN2",2,10,427,10,11,2012,"WACASL",1151,55,15.2,232,"y",NA,",",47.27,-121.73,612
"8125","BUCKHORN2",2,10,427,10,11,2013,"WACASL",1151,70.3,35.8,340,"y",NA,",",47.27,-121.73,612
"8126","BUCKHORN2",2,10,427,10,11,2014,"WACASL",1151,NA,48.3,421,"y",NA,",",47.27,-121.73,612
"8127","BUCKHORN2",2,10,427,10,11,2015,"WACASL",1151,NA,68,524,"y",NA,"MLT,",47.27,-121.73,612
"8128","BUCKHORN2",2,10,427,10,11,2016,"WACASL",1151,NA,87,592,"y",NA,"MLT   ,",47.27,-121.73,612
"8129","BUCKHORN2",2,10,427,10,11,2017,"WACASL",1151,NA,NA,NA,"y",NA,",",47.27,-121.73,612
"8130","BUCKHORN2",2,10,427,10,11,2018,"WACASL",1151,NA,116,790,"y",NA,"MLT,",47.27,-121.73,612
"8131","BUCKHORN2",2,32,434,32,37,2009,"WACASL",1151,14.9,NA,77,"y",NA,",",47.27,-121.73,612
"8132","BUCKHORN2",2,32,434,32,37,2010,"WACASL",1151,36.3,NA,114,"y",NA,",",47.27,-121.73,612
"8133","BUCKHORN2",2,32,434,32,37,2011,"WACASL",1151,53.2,11.1,183,"y",NA," TD1         ,",47.27,-121.73,612
"8134","BUCKHORN2",2,32,434,32,37,2012,"WACASL",1151,76.4,24.2,255,"y",NA,"~CTL~TD1,CHANGE TERMINAL BUD 5/15",47.27,-121.73,612
"8135","BUCKHORN2",2,32,434,32,37,2013,"WACASL",1151,94.1,47.3,364,"y",NA,"MLT,",47.27,-121.73,612
"8136","BUCKHORN2",2,32,434,32,37,2014,"WACASL",1151,NA,67.3,474,"y",NA,",",47.27,-121.73,612
"8137","BUCKHORN2",2,32,434,32,37,2015,"WACASL",1151,NA,88,595,"y",NA,"MLT,",47.27,-121.73,612
"8138","BUCKHORN2",2,32,434,32,37,2016,"WACASL",1151,NA,115,683,"y",NA,"MLT   ,CN2         ",47.27,-121.73,612
"8139","BUCKHORN2",2,32,434,32,37,2017,"WACASL",1151,NA,NA,NA,"y",NA,",",47.27,-121.73,612
"8140","BUCKHORN2",2,32,434,32,37,2018,"WACASL",1151,NA,156,780,"y",NA,"MLT RMC2,CN2",47.27,-121.73,612
"8141","BUCKHORN2",2,17,436,17,34,2009,"WACASL",1151,11.7,NA,56,"y",NA,"MLT,TD1 CTL",47.27,-121.73,612
"8142","BUCKHORN2",2,17,436,17,34,2010,"WACASL",1151,24.4,NA,87,"y",NA,",",47.27,-121.73,612
"8143","BUCKHORN2",2,17,436,17,34,2011,"WACASL",1151,32.9,4.1,136,"y",NA,",",47.27,-121.73,612
"8144","BUCKHORN2",2,17,436,17,34,2012,"WACASL",1151,56.3,12.4,221,"y",NA,",LEADER BENT, CHANGED BD FROM 65.3 TO 56.3 - DWT",47.27,-121.73,612
"8145","BUCKHORN2",2,17,436,17,34,2013,"WACASL",1151,61.4,39.1,275,"y",NA,",",47.27,-121.73,612
"8146","BUCKHORN2",2,17,436,17,34,2014,"WACASL",1151,NA,46,355,"y",NA,",",47.27,-121.73,612
"8147","BUCKHORN2",2,17,436,17,34,2015,"WACASL",1151,NA,57,469,"y",NA,",",47.27,-121.73,612
"8148","BUCKHORN2",2,17,436,17,34,2016,"WACASL",1151,NA,70,534,"y",NA,",",47.27,-121.73,612
"8149","BUCKHORN2",2,17,436,17,34,2017,"WACASL",1151,NA,NA,NA,"y",NA,",",47.27,-121.73,612
"8150","BUCKHORN2",2,17,436,17,34,2018,"WACASL",1151,NA,91,730,"y",NA,"SINU,",47.27,-121.73,612
"8151","BUCKHORN2",2,42,444,38,39,2009,"WACASL",1151,11.5,NA,75,"y",NA,",",47.27,-121.73,612
"8152","BUCKHORN2",2,42,444,38,39,2010,"WACASL",1151,30.3,NA,118,"y",NA,",",47.27,-121.73,612
"8153","BUCKHORN2",2,42,444,38,39,2011,"WACASL",1151,43.8,7.4,184,"y",NA,",",47.27,-121.73,612
"8154","BUCKHORN2",2,42,444,38,39,2012,"WACASL",1151,70.4,27.7,280,"y",NA,"~SLB,",47.27,-121.73,612
"8155","BUCKHORN2",2,42,444,38,39,2013,"WACASL",1151,93.6,48,400,"y",NA,",",47.27,-121.73,612
"8156","BUCKHORN2",2,42,444,38,39,2014,"WACASL",1151,NA,66.8,512,"y",NA,",",47.27,-121.73,612
"8157","BUCKHORN2",2,42,444,38,39,2015,"WACASL",1151,NA,85,590,"y",NA,",",47.27,-121.73,612
"8158","BUCKHORN2",2,42,444,38,39,2016,"WACASL",1151,NA,112,682,"y",NA,",",47.27,-121.73,612
"8159","BUCKHORN2",2,42,444,38,39,2017,"WACASL",1151,NA,NA,NA,"y",NA,",",47.27,-121.73,612
"8160","BUCKHORN2",2,42,444,38,39,2018,"WACASL",1151,NA,150,930,"y",NA,",",47.27,-121.73,612
"8161","BUCKHORN2",2,42,450,41,39,2009,"WACASL",1152,12,NA,61,"y",NA,"MLT,",47.27,-121.73,595
"8162","BUCKHORN2",2,42,450,41,39,2010,"WACASL",1152,28.2,NA,83,"y",NA,",",47.27,-121.73,595
"8163","BUCKHORN2",2,42,450,41,39,2011,"WACASL",1152,43,4,137,"y",NA,",",47.27,-121.73,595
"8164","BUCKHORN2",2,42,450,41,39,2012,"WACASL",1152,59.5,18.7,230,"y",NA,"~MLT,",47.27,-121.73,595
"8165","BUCKHORN2",2,42,450,41,39,2013,"WACASL",1152,84.8,48,306,"y",NA,",",47.27,-121.73,595
"8166","BUCKHORN2",2,42,450,41,39,2014,"WACASL",1152,NA,56.4,406,"y",NA,"MLT,CHANGED DBH FROM 46.4 TO 56.4 - DWT",47.27,-121.73,595
"8167","BUCKHORN2",2,42,450,41,39,2015,"WACASL",1152,NA,63,509,"y",NA,",",47.27,-121.73,595
"8168","BUCKHORN2",2,42,450,41,39,2016,"WACASL",1152,NA,86,621,"y",NA,",",47.27,-121.73,595
"8169","BUCKHORN2",2,42,450,41,39,2017,"WACASL",1152,NA,NA,720,"y",NA,",",47.27,-121.73,595
"8170","BUCKHORN2",2,42,450,41,39,2018,"WACASL",1152,NA,114,840,"y",NA,"RMC2,MLT",47.27,-121.73,595
"8171","BUCKHORN2",2,32,452,35,34,2009,"WACASL",1152,11.6,NA,66,"y",NA,",",47.27,-121.73,595
"8172","BUCKHORN2",2,32,452,35,34,2010,"WACASL",1152,29.1,NA,111,"y",NA,",",47.27,-121.73,595
"8173","BUCKHORN2",2,32,452,35,34,2011,"WACASL",1152,42.7,7.7,159,"y",NA,",",47.27,-121.73,595
"8174","BUCKHORN2",2,32,452,35,34,2012,"WACASL",1152,61.7,22.8,237,"y",NA,",",47.27,-121.73,595
"8175","BUCKHORN2",2,32,452,35,34,2013,"WACASL",1152,78.5,42.4,347,"y",NA,",",47.27,-121.73,595
"8176","BUCKHORN2",2,32,452,35,34,2014,"WACASL",1152,NA,61.4,459,"y",NA,",",47.27,-121.73,595
"8177","BUCKHORN2",2,32,452,35,34,2015,"WACASL",1152,NA,77,544,"y",NA,",",47.27,-121.73,595
"8178","BUCKHORN2",2,32,452,35,34,2016,"WACASL",1152,NA,98,602,"y",NA,"MLT   ,",47.27,-121.73,595
"8179","BUCKHORN2",2,32,452,35,34,2017,"WACASL",1152,NA,NA,NA,"y",NA,",",47.27,-121.73,595
"8180","BUCKHORN2",2,32,452,35,34,2018,"WACASL",1152,NA,133,780,"y",NA,"MLT,",47.27,-121.73,595
"8181","BUCKHORN2",2,10,469,10,13,2009,"WACASL",1152,8.5,NA,51,"y",NA,"CHL,",47.27,-121.73,595
"8182","BUCKHORN2",2,10,469,10,13,2010,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8183","BUCKHORN2",2,10,469,10,13,2011,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8184","BUCKHORN2",2,10,469,10,13,2012,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8185","BUCKHORN2",2,10,469,10,13,2013,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8186","BUCKHORN2",2,10,469,10,13,2014,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8187","BUCKHORN2",2,10,469,10,13,2015,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8188","BUCKHORN2",2,10,469,10,13,2016,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8189","BUCKHORN2",2,10,469,10,13,2017,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8190","BUCKHORN2",2,10,469,10,13,2018,"WACASL",1152,NA,NA,NA,"n",2010,",",47.27,-121.73,595
"8191","BUCKHORN2",2,17,481,16,34,2009,"WACASL",1152,11.8,NA,72,"y",NA,",",47.27,-121.73,595
"8192","BUCKHORN2",2,17,481,16,34,2010,"WACASL",1152,29.1,NA,109,"y",NA,",",47.27,-121.73,595
"8193","BUCKHORN2",2,17,481,16,34,2011,"WACASL",1152,48.5,11.4,181,"y",NA,",",47.27,-121.73,595
"8194","BUCKHORN2",2,17,481,16,34,2012,"WACASL",1152,63.2,26.9,263,"y",NA,",",47.27,-121.73,595
"8195","BUCKHORN2",2,17,481,16,34,2013,"WACASL",1152,90.6,48,368,"y",NA,",",47.27,-121.73,595
"8196","BUCKHORN2",2,17,481,16,34,2014,"WACASL",1152,NA,65.9,459,"y",NA,",",47.27,-121.73,595
"8197","BUCKHORN2",2,17,481,16,34,2015,"WACASL",1152,NA,88,569,"y",NA,",",47.27,-121.73,595
"8198","BUCKHORN2",2,17,481,16,34,2016,"WACASL",1152,NA,107,692,"y",NA,"CN1,",47.27,-121.73,595
"8199","BUCKHORN2",2,17,481,16,34,2017,"WACASL",1152,NA,NA,820,"y",NA,",",47.27,-121.73,595
"8200","BUCKHORN2",2,17,481,16,34,2018,"WACASL",1152,NA,140,940,"y",NA,"MLT,",47.27,-121.73,595
"8201","BUCKHORN2",2,17,2119,15,36,2009,"WACASL",5115,14,NA,56,"y",NA,",",47.39,-121.54,495
"8202","BUCKHORN2",2,17,2119,15,36,2010,"WACASL",5115,32,NA,104,"y",NA,",",47.39,-121.54,495
"8203","BUCKHORN2",2,17,2119,15,36,2011,"WACASL",5115,50.2,8.6,178,"y",NA,",",47.39,-121.54,495
"8204","BUCKHORN2",2,17,2119,15,36,2012,"WACASL",5115,71.4,26,259,"y",NA,",",47.39,-121.54,495
"8205","BUCKHORN2",2,17,2119,15,36,2013,"WACASL",5115,86.9,50,344,"y",NA,"MLT,",47.39,-121.54,495
"8206","BUCKHORN2",2,17,2119,15,36,2014,"WACASL",5115,NA,70.9,438,"y",NA,"MLT,",47.39,-121.54,495
"8207","BUCKHORN2",2,17,2119,15,36,2015,"WACASL",5115,NA,90,561,"y",NA,",",47.39,-121.54,495
"8208","BUCKHORN2",2,17,2119,15,36,2016,"WACASL",5115,NA,110,678,"y",NA,"RMC2,",47.39,-121.54,495
"8209","BUCKHORN2",2,17,2119,15,36,2017,"WACASL",5115,NA,NA,790,"y",NA,",",47.39,-121.54,495
"8210","BUCKHORN2",2,17,2119,15,36,2018,"WACASL",5115,NA,148,890,"y",NA,"RMC2,",47.39,-121.54,495
"8211","BUCKHORN2",2,32,2128,33,36,2009,"WACASL",5115,11.8,NA,57,"y",NA,",",47.39,-121.54,495
"8212","BUCKHORN2",2,32,2128,33,36,2010,"WACASL",5115,30,NA,92,"y",NA,",",47.39,-121.54,495
"8213","BUCKHORN2",2,32,2128,33,36,2011,"WACASL",5115,50.5,8.9,166,"y",NA,",",47.39,-121.54,495
"8214","BUCKHORN2",2,32,2128,33,36,2012,"WACASL",5115,69.2,25.1,274,"y",NA,",",47.39,-121.54,495
"8215","BUCKHORN2",2,32,2128,33,36,2013,"WACASL",5115,88.6,48.1,387,"y",NA,",",47.39,-121.54,495
"8216","BUCKHORN2",2,32,2128,33,36,2014,"WACASL",5115,NA,75.2,495,"y",NA,"MLT,",47.39,-121.54,495
"8217","BUCKHORN2",2,32,2128,33,36,2015,"WACASL",5115,NA,97,587,"y",NA,"MLT,",47.39,-121.54,495
"8218","BUCKHORN2",2,32,2128,33,36,2016,"WACASL",5115,NA,123,667,"y",NA,"MLT   ,",47.39,-121.54,495
"8219","BUCKHORN2",2,32,2128,33,36,2017,"WACASL",5115,NA,NA,NA,"y",NA,",",47.39,-121.54,495
"8220","BUCKHORN2",2,32,2128,33,36,2018,"WACASL",5115,NA,163,850,"y",NA,"MLT,",47.39,-121.54,495
"8221","BUCKHORN2",2,42,2134,41,38,2009,"WACASL",5115,9,NA,55,"y",NA,",",47.39,-121.54,495
"8222","BUCKHORN2",2,42,2134,41,38,2010,"WACASL",5115,24.9,NA,84,"y",NA," MLT         ,",47.39,-121.54,495
"8223","BUCKHORN2",2,42,2134,41,38,2011,"WACASL",5115,37.3,NA,121,"y",NA,",",47.39,-121.54,495
"8224","BUCKHORN2",2,42,2134,41,38,2012,"WACASL",5115,57,11.3,207,"y",NA,",",47.39,-121.54,495
"8225","BUCKHORN2",2,42,2134,41,38,2013,"WACASL",5115,68.1,31.9,315,"y",NA,",",47.39,-121.54,495
"8226","BUCKHORN2",2,42,2134,41,38,2014,"WACASL",5115,NA,49,398,"y",NA,"MLT,",47.39,-121.54,495
"8227","BUCKHORN2",2,42,2134,41,38,2015,"WACASL",5115,NA,70,482,"y",NA,",",47.39,-121.54,495
"8228","BUCKHORN2",2,42,2134,41,38,2016,"WACASL",5115,NA,91,586,"y",NA,",",47.39,-121.54,495
"8229","BUCKHORN2",2,42,2134,41,38,2017,"WACASL",5115,NA,NA,NA,"y",NA,",",47.39,-121.54,495
"8230","BUCKHORN2",2,42,2134,41,38,2018,"WACASL",5115,NA,125,740,"y",NA,"RMC2,",47.39,-121.54,495
"8231","BUCKHORN2",2,10,2140,7,10,2009,"WACASL",5115,8.9,NA,55,"y",NA,"LD2,",47.39,-121.54,495
"8232","BUCKHORN2",2,10,2140,7,10,2010,"WACASL",5115,12.8,NA,69,"y",NA,",",47.39,-121.54,495
"8233","BUCKHORN2",2,10,2140,7,10,2011,"WACASL",5115,21.8,NA,91,"y",NA,",",47.39,-121.54,495
"8234","BUCKHORN2",2,10,2140,7,10,2012,"WACASL",5115,37,5,140,"y",NA,",",47.39,-121.54,495
"8235","BUCKHORN2",2,10,2140,7,10,2013,"WACASL",5115,48.5,22.1,224,"y",NA,",",47.39,-121.54,495
"8236","BUCKHORN2",2,10,2140,7,10,2014,"WACASL",5115,NA,40.9,314,"y",NA,",",47.39,-121.54,495
"8237","BUCKHORN2",2,10,2140,7,10,2015,"WACASL",5115,NA,56,408,"y",NA,"MLT,",47.39,-121.54,495
"8238","BUCKHORN2",2,10,2140,7,10,2016,"WACASL",5115,NA,75,469,"y",NA,"MLT   ,",47.39,-121.54,495
"8239","BUCKHORN2",2,10,2140,7,10,2017,"WACASL",5115,NA,NA,NA,"y",NA,",",47.39,-121.54,495
"8240","BUCKHORN2",2,10,2140,7,10,2018,"WACASL",5115,NA,105,610,"y",NA,"MLT,",47.39,-121.54,495
"8241","BUCKHORN2",2,10,2142,10,13,2009,"WACASL",5115,NA,NA,NA,"NP",NA,",",47.39,-121.54,495
"8242","BUCKHORN2",2,10,2142,10,13,2010,"WACASL",5115,14.4,NA,104,"y",NA,",",47.39,-121.54,495
"8243","BUCKHORN2",2,10,2142,10,13,2011,"WACASL",5115,16.2,NA,112,"y",NA," CHL         ,",47.39,-121.54,495
"8244","BUCKHORN2",2,10,2142,10,13,2012,"WACASL",5115,22,NA,122,"y",NA,"~CHL,LEFT HT AS IS - DWT",47.39,-121.54,495
"8245","BUCKHORN2",2,10,2142,10,13,2013,"WACASL",5115,31.2,5.3,154,"y",NA,",",47.39,-121.54,495
"8246","BUCKHORN2",2,10,2142,10,13,2014,"WACASL",5115,NA,17.5,215,"y",NA,",",47.39,-121.54,495
